직무ID,직무,회사,주요업무,자격요건,우대사항,혜택 및 복지,채용보상금
255675,재무팀장,메디빌더,"['개별/연결 재무제표 작성 총괄', '재무제표 작성/분석 관련 자회사 업무 및 관계 관리', '외부감사 수감', '세무 전략 수립 및 이슈 검토', '법인세, 부가가치세 및 소득세 관련 총괄 업무', '연간 자금계획 수립 및 자금 집행 업무', '내부 통제 제도 관리']","['경력 : 8년 이상', '재무/회계/세무/자금 업무 경험자', '팀 리딩 및 관리 경험자', '다양한 이해관계자(CEO, 투자자, 팀원 등)와의 원활한 커뮤니케이션 능력 보유자']","['IFRS conversion 경험자', '더존/SAP 등 다양한 레벨의 ERP 경험자', '스타트업 경험 혹은 빠르게 변화하는 기업 환경에서의 재무 경험자']","['매일 아침 내가 선택해서 먹을 수 있는 점심식사 제공', '커피, 차 등을 마음껏 이용할 수 있는 티 라운지 운영', '08시 ~ 11시 사이 원하는 시간대에 출근하는 유연근무제 운영', '개인의 성장도 중요하니까, 직무 교육 및 도서 지원', '대명절 설과 추석에는 가족과 함께할 수 있는 선물 지급']",100만원
249874,[Web3] 재무/회계 담당자,트랄라랩,"['트랄라랩의 재무와 회계를 전반적으로 관리하며 모든 업무에서 주도적인 역할을 수행합니다.', '', '자금 관리 : 대금 지급 일정에 따른 정확한 자금 집행, 꼼꼼한 증빙 자료 검토와 출납 관리를 통해 안정적인 자금 흐름 유지', '결산 업무 : 월별, 분기별, 연말 결산을 포함한 결산 작업 주도 (해외 법인 포함)', '채권/채무 관리 : 월간 마감, 명세서 관리, 미결 항목 검토 및 처리를 통한 원활한 재무 운영 지원', '재무 분석 및 경영진 지원 : 손익 분석, 리스크 관리, 경영진의 전략적 의사결정 지원을 위한 인사이트 제공', 'Web3 가상자산 관리 : 해외에서 투자 받은 가상자산의 유동화 및 관련 자산과 리스크 체계적 관리', '', '[세무 업무]', '커뮤니케이션 : 세무법인과의 원활한 소통 및 세무 조정 업무 수행', '기말 감사 대응 : 기말 회계 감사 및 세무 조정 전반 대응', '', '[급여 및 법인카드 관리]', '급여 산정 및 지급 : 인사팀과 협력하여 급여 관련 데이터 수집 및 관리, 정확한 급여 지급 지원', '법인카드 운영 : 법인카드의 운영 및 정산 업무 체계적 관리']","['3년 이상의 재무/회계 실무 경력과 재무제표 검토 및 관리 경험 보유', '회계 프로그램과 ERP 시스템을 원활히 사용할 수 있는 분', '대내외 다양한 이해관계자와의 원활한 소통 능력을 갖춘 분', '급변하는 Web3 환경에서도 유연하고 빠르게 적응하며 문제 해결 능력이 뛰어난 분', '책임감과 주도성을 가지고 업무를 적극적으로 이끌어 나가고자 하는 분', 'MS Office, Google Workspace, Slack 등 디지털 툴 활용에 능숙하신 분']","['Web3, 블록체인, 가상자산 관련 재무/회계 경험을 보유하신 분', '글로벌 회계 기준에 대한 이해와 적용 경험이 있는 분', '가상자산 유동화 및 리스크 관리 경험이 있는 분']","['- 직급 없이 영어이름 + ""님"" 으로 소통하여 유연하고 건강한 커뮤니케이션을 합니다.', '- 코어워킹 타임을 기반으로 자율적인 출퇴근을 하실 수 있습니다.', '- 하이브리드 근무 제도 (재택혼합근무) 를 운영중입니다.', '- 제 2판교에 위치한 쾌적한 오피스에서 업무를 할 수 있습니다.', '- 일과 가정이 조화로운 삶을 위하여, 법정 연차보다 많은 연차를 지원합니다.', '- 동반 성장을 위하여 직무와 관련된 도서 구입 및 각종 세미나,컨퍼런스 참여 및 학습을 지원합니다.', '- 든든하고 건강한 업무환경을 위해 점심 식대를 지원합니다.', '- 개별 업무에 맞는 고사양 장비를 제공합니다.', '- 경조사 지원을 통해 구성원의 기쁨과 슬픔을 합께 나눕니다.', '- 각자의 위치에서 뛰어난 역량을 펼치고 있는 동료들이 기다리고 있습니다.']",100만원
257786,재무회계팀 팀장,디오디,"['재무회계', '-분기/반기/연간 재무제표 마감 결산', '-지주 법인 및 관계사 연결 회계 관리', '-세무신고 (부가세, 법인세, 세무조정 등)', '-투자감사 및 외감 대응', '관리 회계', '-원가명세서 작성', '-관리회계 보고서 작성 및 분석', '-사업별 Project 관리 및 분석등', '기타', '-회계프로그램 및 프로세스 Set-up', '-기타 회계 및 자금 제반업무 등']","['팀장 및 파트장 경험자', '회계프로그램 숙련자', '7-10년이상 유관업무 경력']","['회계학등 관련 전공자', '연결회계 경력자', '자체기장 및 회계프로그램 Set-up 경험자', 'IFRS 경험 및 기본 지식 보유자', '책임감 있고 원활할 커뮤니케이션 가능한 분', '엔터네인먼트 및 미디어 산업 경험자 및 관심과 이해도가 높은 분']","['야근 식대 지원', '야근 교통비 지원', '징검다리 휴무', '생일 휴가', '매월 말일 단축근무']",100만원
256903,재무 담당자 팀원급,보스반도체,"['회계전표처리 및 월/분기 결산마감', '법인카드 관리 및 매입매출 증빙 적정성 검토', '자금집행 및 금융계좌관리', '부가세 등 세무 신고', '임직원 급여대장 작성 및 급여정산', '사회보험관리', '원천세신고', '연말정산', '기타 사내행사 운영 지원']","['학사/석사 졸업자', '관련 경력 1~3년 보유', '원활한 커뮤니케이션 능력을 보유하신 분', '해외 출장에 결격 사유가 없으신 분']","['원활한 영어 소통(Reading/Writing위주)이 가능하신 분', '근거를 바탕으로 설득력 있는 제안을 하고 추진해 내는 실행력이 강하신 분']","['유연한 출퇴근 시간', '능력별 Stock Option 부여', '조식, 중식, 석식 제공', '간식 / 커피 무제한 제공', '최적의개발환경제공(듀얼 모니터/HPC서버)', '허리건강을위한모션데스크지원', 'On-site 외국어 학습지원', '기술도서 구매지원']",100만원
247627,재무회계 시니어 매니저,에프앤엘코퍼레이션,"['회계, 재무, 세무 관련 전반적인 실무처리', '원가회계(OEM)', '개별 및 연결재무제표 작성(해외법인 연결)', '비용 적정성 등 내부 기안문서 결재 검토', '외부회계감사 대응 보조']","['학력 : 무관', '경력 : 5~7년 이상(과장급)', '더존 위하고, 아마란스 사용 경험 있으신 분', '동종업계(이커머스) 경험 있으신 분', '엑셀 활용능력 우수하신 분', '적극적이고 긍정적인 마인드를 소지하신 분', '해외 출장에 결격 사유가 없으신 분']","['급성장하는 스타트업 근무 경험이 있으신 분', '협업툴(Slack, Notion, Google)에 대한 이해나 사용 경험이 있으신 분', '세무회계법인 근무 경력 있으신 분', '분석적 사고를 갖추신 분', '유연하고 겸손한 소통이 가능하신 분']","['F&L코퍼레이션은 혁신적인 시장침투 전략을 통해 빠르게(Fast) 성장하면서도,', '지속적인 고객관리/연구개발을 통해 지속가능한(Long-term) 브랜드를 만들어가는 회사입니다.', '', ""다이어트쉐이크 1등 브랜드 '플라이밀' (네이버 브랜드검색량&올리브영 매출 기준)"", ""이너뷰티 음료 1등 브랜드 '라이블링' (네이버 브랜드검색량&올리브영 매출 기준)"", ""런칭 5개월 만에 3개의 SKU로 월 매출 1억원을 달성한 기초뷰티 브랜드 '리덴스'를 운영하고 있습니다."", '', '자본금 100만원으로 시작, 3년만에 연매출 110억을 달성했으며 24년 연매출 400억을 목표로 빠르게 성장하고 있습니다.', '', 'F&L에 합류하게 되면 스타트업의 빠른 성장과 합리적 문화, 대기업의 안정성을 모두 누릴 수 있어요!', '', '설립 3년 만에 연 매출 110억 & 월 매출 16억 달성 -＞ 승진, 연봉 인상 기회 무궁무진 !', '꾸준히 영업이익율 10% 이상 발생 -＞ 3년간 월급 밀린 적 없음!', '재택근무, 탄력출퇴근 등 다양한 복지혜택 신설 중 -＞ 일만 잘하면 되는 문화!', '', '', '', '[ 에프앤엘의 업무환경과 복지 ]', '', '업무의 몰입할 수 있는 편안한 업무환경을 만들어 가고 있어요', '', '1. 신규 입사자 웰컴기프트 지급 및 할인제도', '입사시 자사 브랜드 전제춤 제공 및 추가 구매시 상시 30% 할인', '', '2. 자유로운 연차/반차 사용 가능', '눈치보지 말고 연차 사용하세요 !', '', '3. 선택근무제 ‘8 to 10 ~ 17 to 19’', '출근길에 땀흘리지 마세요!', '', '4. 주1회 재택근무 가능', '일주일에 한번쯤은 집에서 편하게 업무보세요', '', '5. 점심 식대 지급', '열심히 일한자 열심히 먹어야죠! 점심 1만원 급여 외 별도로 법인카드로 지급 하고 있어요.', '', '6. 업무관련 도서, 자기계발비 제공', '에프앤엘은 성장 욕심이 있는 사람을 든든하게 지원합니다 !', '', '7. 간식 및 커피 무제한 제공', '사무실에 간식이랑 커피가 상시 비치되어 있어요. 오시면 다이어트 걱정 하셔야 할거에요 !', '', '8. 생일 선물 지급 및 생일 연차 제공', '생일인데 일하면서 시간 오래보내면 속상해요 ! 작은 선물과 함께 하루 푹 쉬세요:)', '', '9. 수평적 소통문화', '대표포함 모두 ‘OO님’으로 통일!', '', '10. 종합건강검진 서비스 제공 및 당일 휴가지급', '건강이 최우선 ! 검진비용 20만원을 지원해주고 있어요.', '검진받는 날은 본인 연차외에 별도 연차를 지급해드리고 있으니 검진받고 푹 쉬고 오세요!', '', '11. 효율적인 업무환경', '능률이 올라갈 수 있게 서포트 가능한 업무용품 지원해 드려요! 필요하시면 언제든 요청해주세요!', '', '12. 에프앤엘 Lunch Day', '월 1회 친목도모를 위해 랜덤으로 그룹을 형성하여, 점심시간을 2시간 제공해드리고 있어요.', '맛있는 식사 + 커피챗 여유롭게 즐기고 오세요 !', '', '13. Every day 캐주얼데이', '편한 복장은 곧 전투복장! 본인에게 편한 옷이 업무의 더 집중할 수 있는 환경이라고 생각해요.', '입고 싶은대로 자유롭게 입으세요!', '', '이 외에도 에프앤엘은 업무에 몰입할 수 있는 환경을 위해 다양한 지원을 상시 고민중입니다.', '함께 좋은 복지를 만들어가요 !']",100만원
247618,재무회계 담당자,엘리스,"['회계 결산을 처리합니다.', '매월 마감이 필요한 계정과 자회사 간 거래에 대한 결산을 처리합니다.', 'IFRS 회계처리에 따라 조정이 필요한 항목을 회계 처리합니다.', '세무 신고를 담당합니다.', '매월 및 분기별 부가세 신고를 수행합니다.', '연말 법인세 신고에 필요한 자료를 정리합니다.', '매출 및 재무 분석을 수행합니다.', '매출 내역을 관리하고, 매출 발생 시 세금계산서를 발행합니다.', '매출 및 비용 내역에 대한 재무 분석을 실시하여 손익 분석을 진행합니다.', '글로벌 법인을 관리하고, 법인세 신고 등 시기에 맞춰 각종 신고 절차를 수행합니다.']","['3년 ~ 5년 회계 업무 경험을 가지신 분', '회계 결산 및 IFRS 회계처리에 대한 실무 지식을 가지고 계신 분', '부가세 신고 경험이 있으신 분', '논리적, 수리적 오류를 꼼꼼히 분석하실 수 있는 분', '다양한 구성원들과 원활하게 소통하실 수 있는 분']","['상장사에서 재직 경험이 있으신 분', 'IFRS 회계처리 경험이 있으신 분', 'ERP(더존) 사용이 능숙하신 분', 'B2B, B2G 환경에서 회계 업무를 수행해보신 분', '스타트업, IT 업계에서 근무한 경험을 가지신 분']","['1. 엘리서가 일잘러로 성장할 수 있도록 적극 지원합니다.', '웰컴키트와 iPad, 효율적인 업무를 위한 최신형 디바이스 제공', '전자도서관 서비스를 통한 도서 무제한 지원', '엘리스 강의 무료 수강 및 직무 역량 교육 지원', '저녁 식대 및 야근 택시비 지원', '간식, 커피 무제한 제공', '', '2. 엘리서는 동료를 존중하며 수평적이고 투명하게 소통합니다.', '엘리스의 사업 방향과 팀 현황을 공유하는 전사 미팅 진행(게더링)', '빠르고 투명한 정보 공유(M365/Teams/Outlook)', '의미있는 피드백을 위한 팀 스크럼 운영', ""편안한 자율 복장과 수평적인 '님' 호칭 사용"", '', '3. 엘리서의 노력에 보답하기 위해 끊임없이 고민합니다.', '반기별 성과급 지급', '월별 MVP 선정 및 인센티브 지급', '경조화환 및 경조휴가 지원', '백신접종 및 건강검진 휴가 지원', '', '4. 팀 커뮤니케이션 활성화를 지원합니다.', '좋은 팀워크를 위한 팀 액티비티 지원', '취미를 공유하는 엘리서들의 사내 클럽 활동비 지원', '부서간 교류를 위한 식사비 지원', '신규 입사자의 온보딩을 위한 버디 프로그램']",100만원
257210,[엔트로피메이크업]  Finance Manager(재무담당),브랜드지놈(BRANDGENOME),"['· 내부 회계 관리 제도 운영', '· 프로젝트 손익관리', '· 사업보고서 기획 및 작성', '· K-FIRS 기준 결산 및 재무제표 작성', '· 정기 세무신고(법인세, 부가가치세, 원천세 등)', '· 재무 상황 평가 및 예산안 작성', '· 세무조사 및 외부 감사 대응', '· 기타 재무 관련 업무']","['· e-커머스 혹은 브랜드사 재무팀 경력이 5년 이상 있으신 분', '· 관련 전공자 및 자격증 소지자']","['· 영어 및 일본어 가능자', '· 코스메틱 동종업계 경력자', '· ADOBE 프로그램 이해도 보유자']","['· 웰컴키트 제공', '· 출근시간 선택제', '· 성과급 지급', '· 경조사 지원', '· 아이데이션 데이', '· 자유로운 휴가 사용', '· 자유로운 복장']",100만원
245834,재무/회계 담당자 (5년 이상),에누마,"['내부 기장 및 결산(월/분기/연)', '회계 손익 분석 및 보고', '회계/세무 이슈 및 회계 감사 대응', '부가세/법인세 신고']","['학력: 학사 이상', '경력: 회계 업무를 5년 이상 수행하신 분']","['엑셀, ERP 활용 능력이 우수하신 분', '글로벌 기업 경험이 있는 분', '회계학, 경영학 전공자 (KICPA, AICPA, CFA등 우대)', '다양한 동료와 원활하게 커뮤니케이션 하시는 분']","['직급 없이 ""OO님""으로 소통하는 문화', '매일 출근시간에 대한 압박이 없는 유연출퇴근제 및 재택근무', '원할 때 언제든지 떠나는 무제한 휴가', '무료 스낵바, 커피 머신, 음료 등의 무제한 간식 지원', '업무를 위한 최신 기기 지원(LG그램, 모니터 등)', '자사 어린이 교육 앱 이용권 지급', '명절선물 및 경조사비 지원', '사내 직원추천제도', '각자의 위치에서 최고의 전문가인 뛰어난 동료들', '', '', '근무조건', '', '근무형태 : 정규직 (수습기간 3개월, 급여 100% 지급)', '근무시간 : 월-금 오전 10시-오후 7시 (유연근무 가능)', '급여수준 : 면접 후 결정', '근무장소 : 서울시 성동구 뚝섬로1나길 5, 헤이그라운드 G301호 (재택근무 가능)', '2호선 뚝섬역 & 수인분당선 서울숲역에서 도보 7분', '', '', '제출서류', '', '자유양식 이력서 (필수)', '자기소개서 (선택)']",100만원
249448,[재무팀] 자금 담당자,에임드,"['자금 및 법인카드 관리', '부가세 원천세 신고 지원', '자회사 관리 및 결산', '법인세 신고 지원']","['1년 이상의 관련 경력을 보유하신 분', '자금과 결산, 세무 관련 업무를 두루 경험하신 분']","['더존 아이큐브 혹은 SAP를 경험하신 분', '꼼꼼하고 섬세한 업무처리 능력을 갖추신 분', '문제를 찾고 즉시 해결할 수 있는 추진력을 가진 분']","['Inspiring Workspace', '- 1년 20일 연차 (당일 및 분 단위 사용 가능)', '- 유연한 시차출퇴근제', '- 쾌적한 휴게 공간', '- 최상위 하드웨어 개별 제공', '- 수습 기간 종료 선물', '- 외근, 야근 시 카카오 T 택시', '', 'Growing Together', '- 교육비, 도서 구입비', '- 사내 추천 제도', '', 'Motivative Atmosphere', '- 무제한으로 즐기는 스낵 창고', '- 야근 시 저녁 식대', '- 리프레시 휴가', '', 'Healthier, Happier', '- 건강검진', '- 경조사', '- 생일 선물']",100만원
254307,재무회계 (5년 이상),피앤이시스템즈,"['이런 업무를 담당합니다.', '-월/분기/연간 결산 업무 및 보고.', '-원가결산 업무.', '-회계법인과 이슈 검토 및 대응']","['이런 분을 기술 스택 찾고 있어요', '-회계학, 경영학 관련 학사 학위.', '-관련 재무회계, 감사 업무 경력 5년이상 .', '-K-IFRS 및 일반 회계 대한 능숙자.']","['이런분이면 더욱 좋습니다.', '-중견기업 이상 경력자(관리회계)', '-뛰어난 조직 관리, 분석 및 문제 해결 능력.', '-독립적으로 프로젝트를 이끌고, 협업할 수 있는 능력.', '-ERP 구축 경험자', '-TOEIC 800점 이상자.']","['-PF Day: 매월 2시간 조기퇴근데이', '-생일 유급 반차 및 분기별 자기계발비 지원', '-자녀학자금 지원 유치원부터 대학까지.', '-장기근속자 포상', '-건강관리 지원: 매년 종합검진을 지원하여 직원들의 건강을 최우선으로 합니다.', '-그룹사 리조트 지원, 코스메틱 제품 지원, 명절상품권 지원', '-동호회 운영과 상조회 운영', '-우리사주무상 지원: 직원들이 회사의 성공을 자신의 성공으로 직접 체감하고 공유할 수 있도록, 우리사주무상 지원 제도를 운영합니다.']",100만원
241579,재무회계 담당자,겟차,"['재무', '자금일보/주보 작성', '자금 집행 및 입출금 관리', '자금현황, 예상 현금흐름 이슈 공유', '매출 세금계산서 발행 및 매입세금계산서 확인', '', '회계', '자체기장', '월, 분기, 연 결산(외부감사 대응 수준)', '사업별 회계 자료 작성 및 보고', '외부감사 대응', '', '세무', '원천세/부가세등 세무 신고/납부', '', '급여 실무', '급여, 원천세, 4대보험 신고, 퇴직정산(퇴직연금), 휴가정산, 연말정산']","['위 관련 경력 3년 이상', '외부감사 경험', '더존 위하고(스마트A) 사용가능자', '책임감 및 커뮤니케이션 스킬 보유자', '엑셀 활용 능숙']","['IFRS 결산 및 외부감사 수검 경력', '회계/세무 관련 자격증 소지자', '시리즈B이상 투자 유치 스타트업 근무경험']","['시차 출퇴근제 I 출근 시간은 8시 30분 ~ 10시 30분 사이에 자율 출근해요', '자유로운 휴가 사용 I 1시간, 2시간(반반차), 4시간(반차), 1일(연차) 단위로 사용 가능합니다', '영어 이름 사용 I 수평적 문화를 위해 영어 이름을 사용하고 있어요', '매월 불금데이 I 셋째 주 금요일은 다함께 2시간 일찍 퇴근!', '운전 면허 2일 연차 I 필기, 실기 시험 시 2일의 특별 연차를 부여하고 있어요', '건강검진반차 I 국가건강검진 대상자인 경우 건강검진 반차를 제공합니다.', '신차출고 연차 I 차량구매 후 차량 출고시 당일 연차', '생일 반차 | 생일은 사랑하는 사람들과 함께 보내세요', '근속연차 (1년마다 2일) I 법정 연차 휴가에 추가로 2일을 드려요']",100만원
